Drug,Disease,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality,PhaseSuccess,PHASE2,PHASE3,PHASE4
phentermine,"diabetes mellitus, type 2",0.2055109070034443,0.0453784973596803,0.0012214848100114,0.5938108091143054,0.0017712465401816,0,0,0,1
naltrexone,"diabetes mellitus, type 2",0.2238805970149253,0.049828768105308,0.0011028707633762,0.5506740681998414,0.001763927180306,0,0,0,1
orlistat,"diabetes mellitus, type 2",0.2766934557979334,0.0599804676095111,0.0011370419303196,0.5300484094052559,0.0027475391042044,0,0,0,1
phentermine,obesity,0.2055109070034443,0.0453784973596803,0.0012214848100114,0.5938108091143054,0.0017712465401816,0,0,0,1
naltrexone,obesity,0.2238805970149253,0.049828768105308,0.0011028707633762,0.5506740681998414,0.001763927180306,0,0,0,1
orlistat,obesity,0.2766934557979334,0.0599804676095111,0.0011370419303196,0.5300484094052559,0.0027475391042044,0,0,0,1
olmesartan medoxomil,hypertension,0.2123995407577497,0.0473235251500121,0.0005098713111878,0.5988836662749706,0.0019513136414965,1,0,0,1
losartan,hypertension,0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,0,0,1
atenolol,hypertension,0.1572904707233065,0.0373317617460595,0.0001957788541343,0.7273507943323315,0.0012502017825995,1,0,0,1
olmesartan medoxomil,insulin resistance,0.2123995407577497,0.0473235251500121,0.0005098713111878,0.5988836662749706,0.0019513136414965,1,0,0,1
losartan,insulin resistance,0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,0,0,1
atenolol,insulin resistance,0.1572904707233065,0.0373317617460595,0.0001957788541343,0.7273507943323315,0.0012502017825995,1,0,0,1
olmesartan medoxomil,metabolic syndrome,0.2123995407577497,0.0473235251500121,0.0005098713111878,0.5988836662749706,0.0019513136414965,1,0,0,1
losartan,metabolic syndrome,0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,0,0,1
atenolol,metabolic syndrome,0.1572904707233065,0.0373317617460595,0.0001957788541343,0.7273507943323315,0.0012502017825995,1,0,0,1
phentermine,obesity,0.2055109070034443,0.0453784973596803,0.0012214848100114,0.5938108091143054,0.0017712465401816,1,0,1,0
phentermine,prediabetic state,0.2055109070034443,0.0453784973596803,0.0012214848100114,0.5938108091143054,0.0017712465401816,1,0,1,0
theophylline,pseudohypoparathyroidism,0.0654420206659012,0.0120944116544763,2.579402175153033e-05,0.8884711779448622,0.0006813449793358,1,1,0,0
theophylline,pseudohypoparathyroidism,0.0654420206659012,0.0120944116544763,2.579402175153033e-05,0.8884711779448622,0.0006813449793358,1,1,0,0
exenatide,hyperglycemia,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,0,0,1
exenatide,acute coronary syndrome,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,0,0,1
exenatide,myocardial infarction,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,0,0,1
vancomycin,obesity,0.1228473019517795,0.0315834301996651,9.193871065849462e-05,0.9657908658084994,0.0008563361909204,1,1,0,0
naltrexone,obesity,0.2238805970149253,0.049828768105308,0.0011028707633762,0.5506740681998414,0.001763927180306,0,0,0,1
bupropion,obesity,0.3076923076923077,0.0680901236602764,0.0023035684125754,0.5075185868410755,0.0024662074260229,0,0,0,1
metformin,"renal insufficiency, chronic",0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
metformin,cardiovascular diseases,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
metformin,metabolic syndrome,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,1,1,0,0
exenatide,"diabetes mellitus, type 2",0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,1,0,0,1
sitagliptin phosphate,"diabetes mellitus, type 2",0.2881745120551091,0.0605548195301256,0.0026549965724498,0.4600478087649402,0.0029195749618411,1,0,0,1
tirzepatide,overweight,0.3076923076923077,0.0593919086327827,0.0048981759057073,0.3982894516183129,0.002790417830973,1,1,0,0
tirzepatide,obesity,0.3076923076923077,0.0593919086327827,0.0048981759057073,0.3982894516183129,0.002790417830973,1,1,0,0
tirzepatide,"renal insufficiency, chronic",0.3076923076923077,0.0593919086327827,0.0048981759057073,0.3982894516183129,0.002790417830973,1,1,0,0
